datedd|OPERATOR_NAME|COUNTRY_NAME|numuser|active_user|trafficmb|session|duration_s|s5s8_create_session_success_rate|s6a_loc_update_success_rate|dl_retransmitted_packet_rate|ul_retransmitted_packet_rate|internal_Latency|external_latency
2024-12-15|ALL|Poland|1264|41|44393.18196296692|144188|5056866.605000005|66.49782453406065|100.0||||
2024-12-15|ALL|Ireland|239|25|43096.4802532196|92510|7470184.455000008|90.23894507237756|100.0||||
2024-12-15|ALL|New Zealand|1621|335|1579183.5512046814|3334363|148321757.9949991|96.776611811229|100.0||||
2024-12-15|ALL|Laos|1233|60|132325.08661270142|278242|12445600.983000005|90.92540931125949|100.0||||
2024-12-15|ALL|Afghanistan|30|0||14882||0.0202224469160768|100.0||||
2024-12-15|ALL|Estonia|68|17|35610.685172080994|24253|1412245.664|95.78282397131638|100.0||||
2024-12-15|ALL|Thailand|48090|6025|33217107.465818405|107544441|2452099501.389997|91.18428305896076|99.9789487769892||||
2024-12-15|ALL|India (404)|4749|757|2521837.877363205|10822940|245272159.81500196|93.99461596826406|99.98523421146346||||
2024-12-15|ALL|Denmark|370|74|345794.6771373749|108994|16921088.43600012|90.77871598981368|100.0||||
2024-12-15|ALL|Aruba|1|0||2||100.0|||||
2024-12-15|ALL|Norway|561|125|438129.4723186493|13177513|24638270.123999994|97.25291071165788|99.59403602007676||||
2024-12-15|ALL|Uruguay|131|3|24503.05748939514|50008|2020788.41999999|97.0104845565316|100.0||||
2024-12-15|ALL|Slovak Republic|216|30|36154.174202919006|37464|3947254.0379999992|89.58516242317822|99.80250164581962||||
2024-12-15|ALL|Ecuador|24|6|67034.09527778625|399367|9427521.718999982|60.71041332350262|100.0||||
2024-12-15|ALL|Finland|344|106|130443.311378479|168572|12574967.199|99.150225618392|100.0||||
2024-12-15|ALL|Bulgaria|110|17|49174.59673309326|30997|2801007.036999998|88.88888888888889|100.0||||
2024-12-15|ALL|Hongkong|14108|2844|11718044.16405201|51223986|800429023.406|87.47764267598235|99.99061957694292||||
2024-12-15|ALL|Ukraine|70|8|44.902565002441406|3876|32554.358999999997|89.71233544612383|100.0||||
2024-12-15|ALL|Luxembourg|38|6|17335.027055740356|5187|672326.5109999997|96.34146341463416|100.0||||
2024-12-15|ALL|Slovenia|28|2|15670.524082183838|56890|3060201.812000005|1.6053878382082305|100.0||||
2024-12-15|ALL|Qatar|6246|1744|4368290.79488945|8544610|383577712.26399887|97.84810379540674|99.93396473359827||||
2024-12-15|ALL|Belarus|59|3|6304.825081825256|53137|339907.9229999988|11.763334576650504|100.0||||
2024-12-15|ALL|Germany|4876|650|2147494.4767780304|12333328|260806525.9829956|97.42556461747198|100.0||||
2024-12-15|ALL|Jordan|549|89|345068.1763095856|865902|59993339.93099953|95.59253920412353|100.0||||
2024-12-15|ALL|Tunisia|81|3|0.8195028305053711|11733|4872.882999999999|0.5950327699206623|100.0||||
2024-12-15|ALL|Taiwan (China)|27219|2019|9845430.125761986|21874215|770186627.9340011|95.1599179088887|99.8075846627484||||
2024-12-15|ALL|Pakistan|941|106|263527.62926483154|366812|40214587.46299985|90.843466199593|100.0||||
2024-12-15|ALL|India(405)|446|84|276221.91187763214|2214655|28982577.96699999|96.24527548575992|100.0||||
2024-12-15|ALL|Greece|807|107|1209298.517086029|1005745|90404855.9810013|89.27838218545826|100.0||||
2024-12-15|ALL|Moldova (Republic of)|8|1|0.1035289764404296|169|85.595|86.66666666666667|||||
2024-12-15|ALL|SERBIA|164|2|3354.8980445861816|169333|1795712.5679999986|1.0399424253328535|99.79492437836451||||
2024-12-15|ALL|Croatia|159|16|29855.10868549347|21974|3172627.171000002|86.06356968215158|99.8865269687571||||
2024-12-15|ALL|Singapore|39101|17223|54808103.61053085|48690707|4530277608.437013|88.76156839437903|99.52009034349484||||
2024-12-15|ALL|Iceland|63|32|65073.55606937408|122679|6688340.027999995|34.73699247642932|100.0||||
2024-12-15|ALL|Gambia|4|0||1355||0.07380073800738|||||
2024-12-15|ALL|Kazakhstan (Republic of)|130|22|42252.449400901794|102196|5235955.664000001|84.22949002217295|100.0||||
2024-12-15|ALL|East Timor|10382|4347|12833631.985756874|8500939|1364057116.3769994|91.54686120657172|99.8182516592094||||
2024-12-15|ALL|Egypt|4193|221|437187.8392066956|453865|56550162.338999964|91.82850173562248|100.0||||
2024-12-15|ALL|Oman|1411|399|1385123.5006284714|4178705|136055251.3079999|80.1755545989891|100.0||||
2024-12-15|ALL|Spain|1956|259|458743.40396595|352872|40362558.337000005|92.78937381404174|86.97968697968697||||
2024-12-15|ALL|Austria|659|175|579912.7189788818|1837317|77130091.93500045|60.56170092200173|99.91481410238796||||
2024-12-15|ALL|United Kingdom(234)|4442|969|2781583.9063653946|5319518|242350063.6410001|94.58476580582392|99.91936399772857||||
2024-12-15|ALL|Bangladesh|432|61|274811.26981163025|287533|26196671.879999988|95.93047256925584|71.79131124776829||||
2024-12-15|ALL|Mongolia|75|12|18906.91359996796|36435|2475011.371000002|94.99725123694338|100.0||||
2024-12-15|ALL|Kenya|86|5|23348.98784351349|50056|1754740.7399999965|68.66145062381052|100.0||||
2024-12-15|ALL|Brunei|2808|332|2028914.1227416992|1579865|141002036.97700033|69.55862278173821|100.0||||
2024-12-15|ALL|Hungary|672|79|246989.1679067612|268301|19294719.042000003|92.97681552710756|100.0||||
2024-12-15|ALL|South Africa|483|52|47081.56673526764|206282|4146644.313999998|95.60815086697886|100.0||||
2024-12-15|ALL|Philippines|7057|789|5000706.316464424|30086609|411477514.9000046|86.37148728908187|100.0||||
2024-12-15|ALL|Japan(440)|36944|5461|17810609.175412178|393073624|1474219371.2050006|98.26393457697888|99.7653901293229||||
2024-12-15|ALL|Maldives|468|28|154534.10905742645|849894|12897925.404000005|1.0660559095889652|99.72372168147236||||
2024-12-15|ALL|Bosnia and Herzegovina|24|1|142.2175331115723|7545|35063.61799999999|4.1101944608132|100.0||||
2024-12-15|ALL|Romania|240|24|48813.61838054657|70396|1709719.9029999992|89.94017632241813|100.0||||
2024-12-15|ALL|Vietnam|4802|1888|12498987.507556915|51957220|1182766103.198999|96.11085111172817|99.99293218232611||||
2024-12-15|ALL|Uzbekistan|259|97|322384.6012830734|1907154|59341065.61100007|91.35815267393193|100.0||||
2024-12-15|ALL|United Arab Emirates|11041|2342|10579484.775671003|14037685|938675324.0259998|78.00429621900119|99.94262633680636||||
2024-12-15|ALL|United States of America(310)|9065|1195|2065630.319281578|3243641|191915228.304001|97.53557480523718|99.97657713928795||||
2024-12-15|ALL||2745|635|1655656.4766340256|1838275|189965516.53900072|89.70672461293702|99.972319892272||||
2024-12-16|ALL|Greece|795|106|262176.8737306595|253823|19971535.749999985|85.5915355325673|100.0||||
2024-12-16|ALL|South Africa|501|57|170509.24396514893|318549|8439936.785999998|96.7667852478948|100.0||||
2024-12-16|ALL|Saudi Arabia|54542|26992|181338661.5296297|625541136|31544517338.926174|84.71083788012228|99.84826097686896||||
2024-12-16|ALL|Kuwait|907|42|149047.85548973083|2057396|18082057.34299999|7.586983117200881|99.96080423894898||||
2024-12-16|ALL|Slovenia|31|2|5.522212982177734|16363|19736.686|0.1410956383043985|100.0||||
2024-12-16|ALL|Thailand|48888|5691|31458494.192224503|105477404|2514508749.3310013|93.05384031223858|99.99794838828802||||
2024-12-16|ALL|Peru|50|4|3289.3423957824707|42225|377998.7400000006|95.59183673469389|100.0||||
2024-12-16|ALL|Italy|1916|414|1856864.6845846176|2335454|199583739.99399868|96.91921541030936|99.9967454273254||||
2024-12-16|ALL|Mongolia|76|9|10947.597747802734|21961|2034041.9820000008|93.52975158867709|100.0||||
2024-12-16|ALL|Tanzania|118|13|19616.570532798767|33832|1392814.068000001|92.69016697588124|100.0||||
2024-12-16|ALL|Nepal|79|24|38589.20305252075|113003|11933112.430999989|99.3781848384852|100.0||||
2024-12-16|ALL|Turkey|5325|1998|10764317.861483574|40487614|1315577145.238007|94.06136860099804|99.99014469054327||||
2024-12-16|ALL|Spain|1887|231|450702.4162902832|375303|43097830.193|90.31043742314353|100.0||||
2024-12-16|ALL|SERBIA|176|7|6411.745222091675|184839|1037327.3279999992|0.0027154727638081|99.86611127640585||||
2024-12-16|ALL|Chile|51|5|6685.305395126343|27555|548978.4430000002|99.08256880733946|100.0||||
2024-12-16|ALL|Iceland|64|31|52607.29211807251|133017|4546660.726999998|12.29385116563168|100.0||||
2024-12-16|ALL|United Kingdom(234)|4294|953|2817743.1625566483|5605614|269204034.6610002|91.95671106038604|99.99413007748298||||
2024-12-16|ALL|United States of America(311)|7340|1179|1436212.3503084185|2640703|140351577.37399936|86.16038757289533|99.96585591194842||||
2024-12-16|ALL|Ukraine|77|14|8284.639211654663|20520|1282618.0239999995|98.17057003977024|100.0||||
2024-12-16|ALL|CAMBODIA|172789|2893|1213528.2612171173|11551215|158980988.2110001|87.91868046029971|99.95137091122332||||
2024-12-16|ALL|Finland|352|122|267702.9892168045|429267|28470613.314000014|98.24028228330772|100.0||||
2024-12-16|ALL|Tajikstan|3|0||694||0.0|||||
2024-12-16|ALL|Germany|4849|758|2641588.279630661|15087501|294739004.78500056|97.15631109424513|100.0||||
2024-12-16|ALL|Azerbaijan|105|34|22109.631900787357|177212|3196085.086000001|22.34902520209225|100.0||||
2024-12-16|ALL|Hongkong|13925|2966|10452311.983613968|52005898|852237832.9430009|87.23942620506145|100.0||||
2024-12-16|ALL|Denmark|362|72|157251.28661823273|115363|14248529.961000018|91.98055427958964|100.0||||
2024-12-16|ALL|Romania|280|47|118048.5006198883|360942|12975493.013000024|97.90846379185436|100.0||||
2024-12-16|ALL|Mexico|660|30|134380.1522397995|810424|18060611.990000017|96.34171786252465|100.0||||
2024-12-16|ALL|Malta|215|13|13990.009720802307|73738|1316351.2439999997|88.95170664694072|99.83892617449663||||
2024-12-16|ALL||2889|715|1994388.5795221329|2236638|241227108.5560008|92.48241621845264|99.99197315824117||||
2024-12-16|ALL|East Timor|11392|5134|13076984.801903725|9319663|1512510698.7269983|93.55703744032854|100.0||||
2024-12-16|ALL|Sweden|518|64|110155.03830623628|372293|12034243.40900002|23.47836876168215|99.58210172255632||||
2024-12-16|ALL|Singapore|36806|16356|50549677.42411423|49548958|4717759044.09802|94.15217881938706|99.40839051411612||||
2024-12-16|ALL|Bahrain|422|64|253026.94210720065|481914|24037402.379999984|9.688230502231352|100.0||||
2024-12-16|ALL|Belgium|565|99|357126.9496641159|855119|33495464.150000483|93.9588561942968|100.0||||
2024-12-16|ALL|Estonia|72|19|89638.31713485718|42847|5596184.790999994|95.8125051216914|100.0||||
2024-12-16|ALL|Lithuania|51|4|286.1341619491577|613|23418.933|71.55963302752293|100.0||||
2024-12-16|ALL|Afghanistan|33|0||15209||0.0395621785572992|100.0||||
2024-12-16|ALL|Luxembourg|54|16|24507.005730628967|20123|2604956.154|99.1373676643576|100.0||||
2024-12-16|ALL|Algeria|163|29|341639.0877046585|1150245|32553122.55400076|99.26243178910892|100.0||||
2024-12-16|ALL|Laos|1278|74|110935.88573360445|209657|8274648.387999998|81.4148873548456|100.0||||
2024-12-16|ALL|Australia|12776|2627|5020330.770437241|3500024|433271661.6429997|89.41515956591952|99.99654361952165||||
2024-12-16|ALL|TURKS & CAICOS|1|1|0.0349054336547851|8|197.233||||||
2024-12-16|ALL|Philippines|7021|766|3362508.2480773926|26885319|327097460.55599874|95.59265499389052|100.0||||
2024-12-16|ALL|India(405)|487|98|298736.9948043823|5486928|55991186.19300044|96.30490058531184|100.0||||
2024-12-16|ALL|India (404)|4822|723|1748649.8142995834|10915619|196973513.84500015|93.17054152402788|100.0||||
2024-12-16|ALL|Bosnia and Herzegovina|24|2|1240.8072137832642|15292|28501.448999999982|1.1413929652923365|99.92254066615028||||
2024-12-16|ALL|Hungary|646|87|216840.66598510745|276800|24335948.80500012|86.551292176139|100.0||||
2024-12-16|ALL|Norway|542|94|202803.8490114212|13808775|20415468.00800001|97.69860988474808|100.0||||
2024-12-16|ALL|Israel|306|47|219390.91548156735|1730509|38143052.57300004|98.58680743173032|100.0||||
2024-12-16|ALL|Russia|2136|170|977853.5670499802|1385170|85470947.28899987|96.20251393227844|99.9895607693713||||
2024-12-16|ALL|Ireland|261|30|18530.22938156128|28755|2995615.2750000004|90.61880991997464|100.0||||
2024-12-16|ALL|Malaysia|121213|30762|124355016.8812685|439279185|12367280583.525011|92.92525143873117|99.81265143369258||||
2024-12-16|ALL|Belarus|68|3|1919.4668350219729|50316|211918.9359999998|4.825104563403977|100.0||||
2024-12-16|ALL|Uzbekistan|256|100|397155.7497444153|6057134|89745174.0439995|95.31095798289972|100.0||||
2024-12-16|ALL|South Korea|12917|2605|22751645.63843441|303792413|2063574640.945996|96.14451534797868|100.0||||
2024-12-16|ALL|Bangladesh|412|68|295213.6160173416|305246|32935347.81899994|94.78474357702608|100.0||||
2024-12-16|ALL|Portugal|507|75|127538.67214775084|303559|9457214.689999986|90.52459266027104|100.0||||
2024-12-16|ALL|Oman|1461|411|1450208.493610382|10459107|177551026.23999974|80.72857555254136|100.0||||
2024-12-16|ALL|Lebanon|732|10|1259.3192281723022|611308|801079.2480000006|1.9490648925966252|99.8820499714954||||
2024-12-16|ALL|Sri Lanka|465|97|233528.8914375305|367925|22683987.181000028|96.54543970840248|100.0||||
2024-12-16|ALL|Maldives|466|19|95184.6275920868|601156|10909373.727000032|2.1970199253236555|100.0||||
2024-12-16|ALL|Tunisia|75|6|2151.0899324417114|10316|213576.45400000003|0.4573019186797892|100.0||||
2024-12-16|ALL|Morocco|401|31|43567.14960193634|71062|4936352.806999998|83.09985632183908|100.0||||
2024-12-16|ALL|Iraq|373|20|17106.931374549866|105089|7361501.722000003|17.501613763296007|100.0||||
2024-12-16|ALL|Slovak Republic|209|27|66312.2112417221|73237|8893545.728000004|93.178119029085|100.0||||
2024-12-16|ALL|Papua New Guinea|403|51|84953.61814594269|195397|4761842.507999999|94.30740037950665|100.0||||
2024-12-16|ALL|Czech Republic|312|71|61930.199670791626|63786|7023666.689999998|92.81841573240214|100.0||||
2024-12-16|ALL|Kenya|93|5|4232.088483810425|7341|611890.0579999995|67.3211781206171|100.0||||
2024-12-16|ALL|China|32631|8247|52895800.59161377|236068279|4890378855.181|96.05043191571052|99.70043636043344||||
2024-12-16|ALL|United States of America(310)|8728|1244|1719809.1624441147|7480360|186706785.7879994|99.30302438308348|99.9630345291103||||
2024-12-16|ALL|Croatia|148|11|12800.432153701782|10359|1249690.1260000009|68.94346380148374|99.84076433121018||||
2024-12-16|ALL|Qatar|6166|1837|4446980.490362167|15078918|433294765.5160007|98.95897539254808|100.0||||
2024-12-16|ALL|Kazakhstan (Republic of)|111|12|75865.97467327118|322266|11351493.14099997|87.7527170737408|100.0||||
2024-12-16|ALL|Gambia|4|0||1218||0.2469135802469135|||||
2024-12-16|ALL|Fiji|2|0||267||15.217391304347828|||||
2024-12-16|ALL|Jordan|531|66|198454.78396701813|261914|34264708.798999995|80.61113890278473|100.0||||
2024-12-16|ALL|Taiwan (China)|27762|2100|9470866.103196144|21603775|892023171.2409981|96.00611763798958|99.99323219220574||||
2024-12-16|ALL|Austria|730|204|764665.2680110931|1975314|90135348.05500014|55.83153403648301|100.0||||
2024-12-16|ALL|Uruguay|144|5|156.1867504119873|10233|86097.99899999995|86.72413793103448|100.0||||
2024-12-16|ALL|Latvia|32|8|48941.44961166382|74948|4005921.244999999|81.85031185031185|100.0||||
2024-12-16|ALL|Vietnam|4802|1808|8776746.796970367|35146465|906179473.824998|95.10583292452802|100.0||||
2024-12-16|ALL|Japan(440)|37369|5886|15932158.762683868|400065125|1504332329.2879984|98.46865034824803|99.89203566606136||||
2024-12-16|ALL|New Zealand|1743|337|1283494.1110124588|3816337|147032109.98900008|96.28856989283688|100.0||||
2024-12-16|ALL|Albania|28|6|7988.619695663452|6831|1696394.7769999988|96.43916913946587|||||
2024-12-16|ALL|Canada|1457|292|950031.3514719008|2169439|72530966.11400004|98.60342877784367|100.0||||
2024-12-16|ALL|Brunei|2765|297|1395634.8544664383|1419443|127039476.90399995|51.005999583843895|100.0||||
2024-12-16|ALL|Brazil|769|52|187878.063829422|282219|13575901.57899998|91.8422693266833|100.0||||
2024-12-16|ALL|Egypt|4270|241|659136.2500066757|519401|71355357.465|90.35725914199423|100.0||||
2024-12-16|ALL|Ecuador|26|5|78572.84706783295|300167|10327387.108999996|54.800325998370006|100.0||||
2024-12-16|ALL|Indonesia|2|2|742.3620977401733|116|30072.140000000003||||||
2024-12-16|ALL|Pakistan|942|95|195274.6616764069|503164|21559629.562999997|96.79902141202452|99.21875||||
2024-12-16|ALL|Netherlands|4646|678|1309924.1502370834|970310|146352852.75100014|92.0545776998036|100.0||||
2024-12-16|ALL|United Arab Emirates|11304|2374|9306622.567041395|13295812|883651233.116|78.15815663766482|100.0||||
2024-12-16|ALL|Macau (China)|1535|468|1281351.950216293|3013637|89632328.55800006|87.15558089213361|100.0||||
2024-12-16|ALL|Moldova (Republic of)|10|2|63.19229507446289|976|63166.296000000046|43.19526627218935|||||
2024-12-16|ALL|Switzerland|1116|403|1251723.3835630417|3029561|130579620.65000008|16.832318849052967|99.8229622718247||||
2024-12-16|ALL|Puerto Rico|257|12|1640.6333866119385|8322|220700.69099999976|91.82083739045764|100.0||||
2024-12-16|ALL|Liechtenstein (Principality of)|6|1|1.486501693725586|4050|11582.095000000005|0.0502134069796635|100.0||||
2024-12-16|ALL|Poland|1309|46|85978.21946907043|273307|16440665.838000009|74.8639661426844|100.0||||
2024-12-16|ALL|Bulgaria|126|22|51258.92620563507|24608|3418825.720999997|94.4780728844966|100.0||||
2024-12-16|ALL|Argentina|339|32|47824.74179363251|142457|4346657.997000006|93.80564075708836|100.0||||
2024-12-17|ALL|Belarus|82|13|46947.54016494751|261607|9946182.188000008|45.73919770833551|100.0||||
2024-12-17|ALL|Austria|788|241|1571281.7346630096|4564609|195204061.1380016|68.61051789554024|99.95386828037232||||
2024-12-17|ALL|Peru|31|3|3282.200806617737|17396|327694.0149999998|69.77826444018615|100.0||||
2024-12-17|ALL|Puerto Rico|457|9|2983.9598665237427|8521|74806.95700000004|88.18231441048034|100.0||||
2024-12-17|ALL|Ireland|241|27|25168.425958633423|80474|4459033.637999996|96.08005807321372|100.0||||
2024-12-17|ALL|South Korea|13177|2741|25010120.573669437|304169593|2178579541.492|96.02927838653986|99.99272950385073||||
2024-12-17|ALL|Tajikstan|2|1|910.7888479232788|690|38797.793000000005|0.0|||||
2024-12-17|ALL|Albania|27|5|2866.3461694717407|11916|480078.266|80.68849706129303|||||
2024-12-17|ALL|Hongkong|14043|3021|10284611.656352997|47202557|832448766.2770002|86.48132114798781|100.0||||
2024-12-17|ALL|Israel|330|48|410139.7884464264|1483052|49677205.48600008|99.46840039391576|100.0||||
2024-12-17|ALL|Canada|1533|361|1214137.179555893|3652581|95872551.37200008|96.2376813715851|100.0||||
2024-12-17|ALL|Thailand|48829|5754|30433697.600390434|102264514|2421401782.003999|90.657493307846|100.0||||
2024-12-17|ALL|Jordan|519|71|247808.52668094635|592292|22335833.791000005|94.75648611743286|100.0||||
2024-12-17|ALL|Taiwan (China)|27462|2075|10725927.997971537|23251304|885357897.7399937|96.3281543679808|99.97139659246362||||
2024-12-17|ALL|Portugal|502|47|122416.69754219057|193005|7535872.522000005|83.00080666845926|100.0||||
2024-12-17|ALL|Egypt|4498|394|944095.5835924149|1187426|156093823.72100008|87.98174023911143|100.0||||
2024-12-17|ALL|Philippines|6827|744|3036708.1164541245|26697438|285334636.8759993|90.30876017894496|100.0||||
2024-12-17|ALL|Kenya|101|6|1582.683066368103|6401|223848.101|65.99462365591397|100.0||||
2024-12-17|ALL|Iraq|366|17|24879.01690864563|410273|9017523.941999996|38.42411072795125|100.0||||
2024-12-17|ALL|Ukraine|69|5|574.655535697937|7816|746651.1050000013|93.88437649307214|100.0||||
